蜃 shen4 "辰 chen2, 厂 chang3, 二 er4, 虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  肾甚渗慎胂瘆椹 106 "蜃 shen4 giant clam; (mythology) clam-monster said to breathe out a vapor that forms a mirage of buildings
蜃景 shen4jing3 mirage" 
皎 jiao3 "白 bai2, 日 ri4, 囗 wei2, 交 jiao1, 亠 tou2, 父 fu4, 八 ba1, 乂 yi4"  角侥狡饺绞脚搅剿缴佼铰湫敫恔璬 107 "皎 jiao3 bright; white
皎洁 jiao3jie2 shining clean; bright (moonlight)
明皎 ming2jiao3 clear and bright
皎厉 jiao3li4 proud
皎月 jiao3yue4 the bright moon" 
冽 lie4 "㇀ ti2, 列 lie4, 歹 dai3, 夕 xi1, 刂 dao1"  列劣烈猎裂洌埒捩趔躐鬣峛䴕脟𫚭 108 "冽 lie4 cold and raw
凛冽 lin3lie4 biting cold
冷冽 leng3lie4 chilly" 
槃 pan2 "般 ban1, 舟 zhou1, 殳 shu1, 又 you4, 木 mu4, 十 shi2"  盘爿磐蹒蟠磻 109 "槃 pan2 wooden tray" 
荟 hui4 "艹 cao3, 十 shi2, 会 hui4, 人 ren2, 云 yun2, 二 er4, 厶 si1"  卉汇会讳诲绘贿晦秽惠慧哕浍恚烩 110 "荟 hui4 to flourish; luxuriant growth
荟萃 hui4cui4 collecting together (of distinguished people or exquisite objects); to gather; to assemble
芦荟 lu2hui4 aloe vera" 
褓 bao3 "衤 yi1, 保 bao3, 呆 dai1, 口 kou3, 木 mu4, 十 shi2"  饱宝保堡鸨葆 111 "褓 bao3 cloth for carrying baby on back
襁褓 qiang3bao3 swaddling clothes; fig. early stage of development; infancy" 
笈 ji2 "及 ji2"  及吉级极即急疾棘集辑嫉藉籍岌汲佶 112 "笈 ji2 trunks (for books)
秘笈 mi4ji2 secret book or collection of books" 
锵 qiang1 "钅 jin1, 二 er4, 将 jiang1, ㇀ ti2"  呛枪腔羌戗戕蜣镪玱锖 113 "锵 qiang1 tinkling of small bells
铿锵 keng1qiang1 sonorous; resounding; fig. resounding words" 
骁 xiao1 "马 ma3, 尧 yao2, 兀 wu4, 儿 er2"  消宵萧硝销箫潇霄嚣枭枵哓逍鸮绡 114 "骁 xiao1 good horse; valiant
骁将 xiao1jiang4 valiant general" 
壑 he4 "又 you4, 土 tu3, 十 shi2"  贺赫褐鹤垎隺熇翯 115 "壑 he4 gully; ravine
沟壑 gou1he4 gorge; gulch; ravine; deep ditch
丘壑 qiu1he4 hills and valleys; remote, secluded area
冰壑 bing1he4 ice gully
壑沟 he4gou1 ditch; narrow strip of water; moat" 
箕 ji1 "其 qi2, 共 gong4, 卄 nian4, 十 shi2, 八 ba1"  讥击叽饥圾机肌鸡唧积基缉畸稽激 116 "箕 ji1 winnow basket
畚箕 ben3ji1 a bamboo or wicker scoop; dustpan
簸箕 bo4ji1 wicker or bamboo winnowing basket; dustpan
扶箕 fu2ji1 planchette writing (for taking dictation from beyond the grave); ouija board
筲箕 shao1ji1 bamboo basket for rice-washing" 
誊 teng2 "夫 fu1, 二 er4, 人 ren2, 言 yan2, 亠 tou2, 口 kou3"  疼腾藤滕螣縢䲢 117 "誊 teng2 to transcribe; to copy out; (free word)
誊写 teng2xie3 to transcribe; to make a fair copy
誊录 teng2lu4 to copy out" 
赅 gai1 "贝 bei4, 人 ren2, 亥 hai4, 亠 tou2"  该陔垓荄晐 118 "赅 gai1 complete; full" 
氖 nai3 "气 qi4, 乃 nai3"  乃奶艿迺 119 "氖 nai3 neon (chemistry)" 
馥 fu4 "香 xiang1, 禾 he2, 木 mu4, 十 shi2, 日 ri4, 囗 wei2, 复 fu4"  父付负妇附咐赴复副赋傅富腹缚覆讣 120 "馥 fu4 fragrance; scent; aroma
馥郁 fu4yu4 strongly fragrant
馥馥 fu4fu4 (literary) highly fragrant" 
怏 yang4 "忄 xin1, 央 yang1, 大 da4, 人 ren2"  样漾恙羕 121 "怏 yang4 discontented" 
诓 kuang1 "讠 yan2, 匡 kuang1, 王 wang2, 土 tu3, 十 shi2"  筐匡哐洭 122 "诓 kuang1 to mislead; to swindle
诓骗 kuang1pian4 to defraud; to swindle" 
鳃 sai1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 思 si1, 心 xin1"  腮噻 123 "鳃 sai1 gills of fish
鳃弓 sai1gong1 visceral arch (gill-bearing arch or its vestigial crease on sides of neck of vertebrates)
鳃裂 sai1lie4 gill slit (in fish)" rare
郇 xun2 "旬 xun2, 日 ri4, 囗 wei2, 阝 fu4"  旬寻巡询循荀峋洵浔恂珣鲟𬘓𬩽𬍤栒 124 "郇 xun2 name of a feudal state" 
娓 wei3 "女 nü3, 尾 wei3, 尸 shi1, 毛 mao2, 二 er4"  伟伪苇尾纬委萎玮炜洧诿隗猥韪痿 125 "娓 wei3 active; comply with" 
啾 jiu1 "口 kou3, 秋 qiu1, 禾 he2, 木 mu4, 十 shi2, 火 huo3, 人 ren2"  纠究揪鸠赳阄鬏 126 "啾 jiu1 chirp
唧啾 ji1jiu1 twittering of birds
啁啾 zhou1jiu1 (bird) twitter; chirp" 
痨 lao2 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 劳 lao2, 力 li4"  劳牢唠崂醪𫭼铹 127 "痨 lao2 tuberculosis
肺痨 fei4lao2 tuberculosis
话痨 hua4lao2 chatterer
馋痨 chan2lao2 gluttony" 
嘚 de1 "口 kou3, 得 de2, 彳 chi4, 旦 dan4, 日 ri4, 囗 wei2, 寸 cun4"   128 "嘚啵 de1bo5 (coll.) to run off at the mouth; to jabber on" unique
筱 xiao3 "攸 you1, 攵 pu1, 乂 yi4"  小晓𫍲皛 129 "筱 xiao3 dwarf bamboo; thin bamboo" 
玟 min2 "文 wen2, 亠 tou2, 乂 yi4"  民旻岷珉缗苠忞 130 "玟 min2 jade-like stone" 
旻 min2 "日 ri4, 囗 wei2, 文 wen2, 亠 tou2, 乂 yi4"  民岷珉缗苠忞 131 "旻 min2 heaven" 
缨 ying1 "纟 si1, ㇀ ti2, 婴 ying1, 女 nü3"  英莺婴樱鹦鹰瑛撄嘤罂璎膺䓨媖锳 132 "缨 ying1 tassel; sth shaped like a tassel (e.g. a leaf etc); ribbon
请缨 qing3ying1 to volunteer for military service; to offer oneself for an assignment
结缨 jie2ying1 to die a hero; martyrdom in a good cause" 
沱 tuo2 "氵 shui3, ㇀ ti2, 它 ta1, 宀 mian2, 冖 mi4, 匕 bi3"  驼鸵佗陀坨柁砣酡跎橐鼍𬶍 133 "沱 tuo2 tearful; to branch (of river)
滂沱 pang1tuo2 pouring; flooding
沱茶 tuo2cha2 dome shaped tea-brick; caked tea" 
粽 zong4 "米 mi3, 木 mu4, 十 shi2, 宗 zong1, 宀 mian2, 冖 mi4, 示 shi4, 二 er4, 小 xiao3, 八 ba1"  纵疭 134 "粽 zong4 rice dumplings wrapped in leaves
粽子 zong4zi5 glutinous rice and choice of filling wrapped in leaves and steamed or boiled" rare
蹚 tang1 "堂 tang2, 土 tu3, 十 shi2"  汤耥嘡羰镗铴 135 "蹚 tang1 to wade; to trample
铲蹚 chan3tang1 to hoe; to weed; to scarify" 
靖 jing4 "立 li4, 亠 tou2, 䒑 cao3, 青 qing1, 土 tu3, 十 shi2, 月 yue4"  径净竞竟敬静境镜胫痉婧靓迳倞竫 136 "靖 jing4 quiet; peaceful; to make tranquil; to pacify
曲靖 qu3jing4 qujing, prefecture-level city in yunnan
平靖 ping2jing4 to suppress rebellion and quell unrest; to bring calm and order to; calm and peaceful; tranquil
绥靖 sui2jing4 to pacify; to appease; appeasement
靖乱 jing4luan4 to put down a rebellion" 
膺 ying1 "广 guang3, 厂 chang3, 隹 zhui1, 亠 tou2, 土 tu3, 十 shi2, 月 yue4"  英莺婴樱鹦鹰瑛撄嘤罂缨璎䓨媖锳 137 "膺 ying1 breast; receive
服膺 fu2ying1 to bear in mind
膺选 ying1xuan3 to be elected" 
酞 tai4 "酉 you3, 西 xi1, 太 tai4, 大 da4, 人 ren2"  太汰态泰肽钛 138 "酞 tai4 phthalein (chemistry)
酚酞 fen1tai4 phenolphthalein" 
溴 xiu4 "氵 shui3, ㇀ ti2, 臭 chou4, 自 zi4, 目 mu4, 囗 wei2, 犬 quan3, 大 da4, 人 ren2"  秀袖绣锈嗅岫琇珛 139 "溴 xiu4 bromine (chemistry)" 
佝 gou1 "句 ju4, 口 kou3"  勾沟钩枸缑篝鞲 140 "佝偻 gou1lou2 stooped; crooked
佝瞀 kou4mao4 stupid" 
螫 shi4 "赦 she4, 赤 chi4, 土 tu3, 十 shi2, 小 xiao3, 八 ba1, 攵 pu1, 乂 yi4, 虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2"  士氏示世市式势事侍饰试视拭柿是适 141 "螫 shi4 (literary) (of a bee or spider etc) to sting or bite
蜂螫 feng1zhe1 bee sting
螫中 zhe1zhong4 (of a bee, jellyfish etc) to sting (sb)" 
浜 bang1 "氵 shui3, ㇀ ti2, 兵 bing1, 丘 qiu1, 斤 jin1, 八 ba1"  邦帮梆𠳐 142 "浜 bang1 stream; creek" 
祠 ci2 "卜 bu3, 司 si1"  词兹瓷辞慈磁雌茨鹚糍茈 143 "祠 ci2 shrine; sacrifice
祠堂 ci2tang2 ancestral hall; memorial hall
宗祠 zong1ci2 ancestral temple; clan hall
神祠 shen2ci2 shrine
祠墓 ci2mu4 memorial hall and tomb" 
砺 li4 "石 shi2, 口 kou3, 厉 li4, 厂 chang3, 万 wan4"  力历厉立吏丽励利沥例隶荔俐莉栗砾 144 "砺 li4 grind; sandstone
磨砺 mo2li4 to sharpen on grindstone; to improve oneself by practice
砥砺 di3li4 whetstone; (fig.) to hone; to temper; to encourage" 
葺 qi4 "艹 cao3, 十 shi2, 咠 qi4, 口 kou3, 耳 er3"  气迄弃汽泣契砌器讫汔碛槭憩洓碶 145 "葺 qi4 to repair
修葺 xiu1qi4 to repair; to renovate" 
痱 fei4 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 非 fei1, 三 san1, 二 er4"  吠肺废沸费芾狒剕镄 146 "痱 fei4 prickly heat
痱子 fei4zi5 miliaria (type of skin disease); prickly heat; sweat rash" 
饕 tao1 "号 hao4, 口 kou3, 虎 hu3, 虍 hu1, 七 qi1, ㇀ ti2, 儿 er2, 食 shi2, 人 ren2, 良 liang2, 艮 gen3"  涛掏滔绦焘韬弢慆 147 "饕 tao1 gluttonous
老饕 lao3tao1 glutton
饕客 tao1ke4 gourmand
饕餮 tao1tie4 ferocious mythological animal, the fifth son of the dragon king; zoomorphic mask motif, found on shang and zhou ritual bronzes; gluttonous; sumptuous (banquet)" 
驷 si4 "马 ma3, 四 si4, 囗 wei2"  巳四寺似祀饲肆汜兕姒泗耜笥嗣涘 148 "驷 si4 team of 4 horses" 
沁 qin4 "氵 shui3, ㇀ ti2, 心 xin1"  吣揿 149 "沁 qin4 seep; percolate
沁入 qin4ru4 (usually of sth intangible) to seep into; to permeate" rare
秆 gan3 "禾 he2, 木 mu4, 十 shi2, 干 gan4"  赶敢感橄澉擀鳡 150 "秆 gan3 stalks of grain
禾秆 he2gan3 straw
秸秆 jie1gan3 straw
草秆 cao3gan3 straw; grain stalks" 
碜 chen3 "石 shi2, 口 kou3, 参 can1, 厶 si1, 大 da4, 人 ren2, 彡 shan1"   151 "碜 chen3 gritty (of food); unsightly
寒碜 han2chen5 ugly; shameful; to ridicule
牙碜 ya2chen5 gritty (of foodstuffs); fig. jarring speech
砢碜 ke1chen5 ugly; unsightly; shabby; to humiliate; to ridicule" unique
舶 bo2 "舟 zhou1, 白 bai2, 日 ri4, 囗 wei2"  伯驳泊勃脖博渤搏膊薄帛钹铂亳鹁 152 "舶 bo2 ship
船舶 chuan2bo2 shipping; boats" 
菏 he2 "艹 cao3, 十 shi2, 河 he2, 氵 shui3, ㇀ ti2, 可 ke3, 丁 ding1, 口 kou3"  禾合何和河荷核盒纥劾曷饸阂盍盉 153 "菏 he2 he river in shandong
菏泽 he2ze2 heze prefecture-level city in shandong
菏兰 he2lan2 holland" 
颉 jie2 "吉 ji2, 士 shi4, 十 shi2, 口 kou3, 页 ye4, 贝 bei4, 人 ren2" "撷 xie2, 缬 xie2" 节劫杰洁结桔捷睫截竭孑讦劼诘拮桀 154 "颉 jie2 to confiscate
仓颉 cang1jie2 cang jie, legendary scribe of the yellow emperor and creator of chinese writing; cangjie input method (computing)" 
撷 xie2 "扌 shou3, ㇀ ti2, 颉 jie2, 吉 ji2, 士 shi4, 十 shi2, 口 kou3, 页 ye4, 贝 bei4, 人 ren2"  协邪胁挟斜谐携鞋偕勰缬㙦 155 "撷 xie2 to collect
撷取 xie2qu3 to pick; to select; to take; to capture (data); to acquire; to pick up (a signal)" 
蕨 jue2 "艹 cao3, 十 shi2, 厥 jue2, 厂 chang3, 屰 ni4, 䒑 cao3, 屮 che4, 凵 kan3, 欠 qian4, ⺈ yi4, 人 ren2"  决诀觉绝倔掘崛爵孓抉玦珏桷厥谲 156 "蕨 jue2 pteridium aquilinum; bracken
蕨菜 jue2cai4 fiddlehead; edible fern fronds
蕨类 jue2lei4 (botany) fern; bracken; brake" 
榷 que4 "木 mu4, 十 shi2, 隺 he4, 冖 mi4, 隹 zhui1, 亠 tou2, 土 tu3"  却雀确鹊悫阕埆𬒈碏 157 "榷 que4 footbridge; toll, levy; monopoly
商榷 shang1que4 to discuss; to bring up various ideas for discussion" 
锲 qie4 "钅 jin1, 二 er4, 契 qi4, 丰 feng1, 三 san1, 刀 dao1, 大 da4, 人 ren2"  切怯窃郄妾挈惬箧 158 "锲 qie4 to cut; to carve; to engrave; to chisel; fig. to chisel away at" 
垛 duo3 "土 tu3, 十 shi2, 朵 duo3, 木 mu4"  朵躲哚埵亸 159 "垛 duo3 battlement; target
垛口 duo3kou3 crenel" 
婌 shu2 "女 nü3, 叔 shu1, 上 shang4, 小 xiao3, 八 ba1, 又 you4"  赎熟秫孰塾 160  
煦 xu4 "昫 xu4, 日 ri4, 囗 wei2, 句 ju4, 口 kou3, 灬 huo3"  旭序叙恤酗绪续絮婿蓄洫勖溆昫㳚 161 "煦 xu4 balmy; nicely warm; cozy
和煦 he2xu4 warm; genial
温煦 wen1xu4 warm
煦暖 xu4nuan3 to warm; warming
煦煦 xu4xu4 kind; gracious; benevolent; warm and fine; balmy" 
氙 xian1 "气 qi4, 山 shan1, 凵 kan3"  仙先纤掀鲜祆籼酰跹锨暹忺莶𬸣孅 162 "氙 xian1 xenon (chemistry)" 
呔 dai1 "口 kou3, 太 tai4, 大 da4, 人 ren2"  呆 163  rare
腴 yu2 "月 yue4, 臾 yu2, 臼 jiu4, 人 ren2"  于余鱼娱渔隅逾渝愉榆愚舆玙欤妤盂 164 "腴 yu2 fat on belly; fertile; rich
丰腴 feng1yu2 full-bodied; well-rounded; fig. fertile land" 
纶 lun2 "纟 si1, ㇀ ti2, 仑 lun2, 人 ren2, 匕 bi3"  仑伦沦轮囵𬬭 165 "纶 lun2 to classify; to twist silk; silk thread
涤纶 di2lun2 polyester fiber
丙纶 bing3lun2 polypropylene fiber
氨纶 an1lun2 spandex; elastane
氯纶 lü4lun2 polyvinyl chloride fiber; prc brand name for pvc fiber" 
瘙 sao4 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 蚤 zao3, 叉 cha1, 又 you4, 虫 chong2, 中 zhong1, 口 kou3"  埽 166 "瘙 sao4 itch; old term for scabies
瘙痒 sao4yang3 to itch; itchiness" rare
糯 nuo4 "米 mi3, 木 mu4, 十 shi2, 需 xu1, 而 er2"  诺懦喏搦锘 167 "糯 nuo4 glutinous rice; sticky rice
糯米 nuo4mi3 glutinous rice (oryza sativa var. glutinosa)
粘糯 nian2nuo4 sticky; glutinous (mouthfeel)
糯稻 nuo4dao4 glutinous rice; sticky rice
糯麦 nuo4mai4 glutinous barley" 
俸 feng4 "奉 feng4"  凤奉缝赗 168 "俸 feng4 salary
薪俸 xin1feng4 salary; pay
俸禄 feng4lu4 official's salary (in feudal times)
干俸 gan1feng4 income provided by a sinecure
俸恤 feng4xu4 payment and pension" 
鹬 yu4 "矞 yu4, 矛 mao2, 予 yu3, 龴 jue2, 冏 jiong3, 八 ba1, 口 kou3, 鸟 niao3, 乌 wu1, 马 ma3"  玉芋郁育狱浴预域欲遇喻御寓裕愈誉 169 "鹬 yu4 common snipe; sandpiper
鹬鸵 yu4tuo2 kiwi (bird)" 
跶 da1 "达 da2, 辶 chuo4, 大 da4, 人 ren2"  搭耷嗒褡哒𨱏 170 "跶 da1 to stumble; to slip
蹦跶 beng4da5 (coll.) to jump about; to be active; to be lively; (coll.) (fig.) to struggle (before succumbing); to be alive and kicking (esp. toward the end of one's life)" 
氡 dong1 "气 qi4, 冬 dong1"  东冬咚鸫岽𬟽 171 "氡 dong1 radon (chemistry)" 
硼 peng2 "石 shi2, 口 kou3, 朋 peng2, 月 yue4"  朋彭棚蓬鹏澎篷膨堋蟛芃淜弸 172 "硼 peng2 boron (chemistry)
硼酸 peng2suan1 boric acid h3bo3
硼砂 peng2sha1 borax" 
楝 lian4 "木 mu4, 十 shi2, 柬 jian3, 束 shu4, 口 kou3"  练炼恋链殓潋瑓𬶠 173 "楝 lian4 melia japonica
苦楝 ku3lian4 chinaberry (melia azedarach)" 
菅 jian1 "艹 cao3, 十 shi2, 官 guan1, 宀 mian2, 冖 mi4"  尖奸歼坚间肩艰监兼煎笺犍湔缄搛 174 "菅 jian1 (grass); themeda forsbali" 
檞 jie3 "木 mu4, 十 shi2, 解 jie3, 角 jiao3, ⺈ yi4, 用 yong4"  姐解 175  rare
鲣 jian1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 坚 jian1, 土 tu3"  尖奸歼坚间肩艰监兼煎菅笺犍湔缄搛 176 "鲣 jian1 bonito
红鲣 hong2jian1 red mullet" 
绺 liu3 "纟 si1, ㇀ ti2, 咎 jiu4, 处 chu4, 卜 bu3, 口 kou3"  柳珋锍罶 177 "绺 liu3 skein; tuft; lock
发绺 fa4liu3 tresses; dreadlocks" 
骶 di3 "骨 gu3, 冖 mi4, 氐 di3, 氏 shi4"  抵底邸诋坻柢砥茋 178 "骶 di3 sacrum (anatomy); bone forming the base of the spinal column
骶骨 di3gu3 sacrum (anatomy); bone forming the base of the spinal column" 
哽 geng3 "口 kou3, 更 geng4, 日 ri4, 囗 wei2, 乂 yi4"  埂耿梗绠鲠𬒔 179 "哽 geng3 to choke with emotion; to choke on a piece of food
哽咽 geng3ye4 to choke with emotion; to choke with sobs
哽噎 geng3ye1 to choke on one's food; to be choked up emotionally, unable to speak
悲哽 bei1geng3 to choke with grief" 
涓 juan1 "氵 shui3, ㇀ ti2, 肙 yuan1, 口 kou3, 月 yue4"  捐娟鹃镌蠲焆 180 "涓 juan1 brook; to select
涓涓 juan1juan1 a trickle; tiny stream; sluggish; to flow sluggishly
涓吉 juan1ji2 to choose an auspicious day
涓埃 juan1ai1 tiny stream of dust; tiny things; negligible
涓滴 juan1di1 tiny stream; trickle; drops; tiny trickle of funds" 
粱 liang2 "氵 shui3, ㇀ ti2, 刃 ren4, 刀 dao1, 米 mi3, 木 mu4, 十 shi2"  良凉梁粮椋俍𫟅辌墚 181 "粱 liang2 sorghum
高粱 gao1liang2 sorghum; common sorghum (sorghum vulgare)" 
剜 wan1 "宛 wan3, 宀 mian2, 冖 mi4, 夗 yuan4, 夕 xi1, 刂 dao1"  弯湾豌塆蜿婠 182 "剜 wan1 to scoop out; to gouge out" 
鳅 qiu1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 秋 qiu1, 禾 he2, 木 mu4, 火 huo3, 人 ren2"  丘秋蚯邱楸鞧萩鹙 183 "鳅 qiu1 loach
泥鳅 ni2qiu5 loach; mud fish
鲯鳅 qi2qiu1 mahi-mahi (coryphaena hippurus); dorado" 
愕 e4 "忄 xin1, 咢 e4, 口 kou3, 亏 kui1"  扼恶饿鄂遏噩鳄厄呃轭垩谔萼腭鹗 184 "愕 e4 startled
惊愕 jing1e4 (literary) stunned; stupefied
愕然 e4ran2 stunned; amazed
错愕 cuo4e4 astonished; startled" 
忖 cun3 "忄 xin1, 寸 cun4"   185 "忖 cun3 to ponder; to speculate; to consider; to guess
思忖 si1cun3 to ponder; to reckon; to turn sth over in one's mind
自忖 zi4cun3 to speculate; to ponder
忖度 cun3duo2 to speculate; to surmise; to wonder whether; to guess
忖思 cun3si1 to reckon; to consider; to ponder; to estimate" unique
娑 suo1 "沙 sha1, 氵 shui3, ㇀ ti2, 少 shao3, 女 nü3"  唆梭嗦缩桫睃蓑嗍羧 186 "娑 suo1 (phonetic)
婆娑 po2suo1 to swirl about; (of leaves and branches) to sway" 
桁 hang2 "木 mu4, 十 shi2, 行 xing2, 彳 chi4, 亍 chu4, 丁 ding1"  杭航绗颃 187 "桁 hang2 cangue (stocks to punish criminals)
桁架 heng2jia4 truss (weight-bearing construction of cross-beams)
桁梁 heng2liang2 brace girder
桁杨 hang2yang2 lit. stocks and knives; fig. any punishment equipment; torture instrument" 
鲷 diao1 "鱼 yu2, ⺈ yi4, 田 tian2, 囗 wei2, 十 shi2, 周 zhou1"  刁叼雕凋貂碉汈 188 "鲷 diao1 porgy; pagrus major
丁鲷 ding1diao1 tench
真鲷 zhen1diao1 porgy (pagrosomus major); red sea bream" 
皙 xi1 "析 xi1, 木 mu4, 十 shi2, 斤 jin1, 白 bai2, 日 ri4, 囗 wei2"  夕西吸希昔析牺息悉惜晰稀犀锡溪熙 189 "白皙 bai2xi1 (of complexion or skin) fair and clear" 
晷 gui3 "日 ri4, 囗 wei2, 咎 jiu4, 处 chu4, 卜 bu3, 口 kou3"  轨诡鬼癸庋匦簋宄姽 190 "晷 gui3 sundial
日晷 ri4gui3 sundial" 
恻 ce4 "忄 xin1, 贝 bei4, 人 ren2, 刂 dao1"  册厕侧测策 191 "恻 ce4 sorrowful
悲恻 bei1ce4 grieved; sorrowful
凄恻 qi1ce4 heartbroken; sorrowful
恻隐 ce4yin3 compassion; empathetic" 
庚 geng1 "广 guang3, 厂 chang3, 大 da4, 人 ren2" "赓 geng1, 鹒 geng1" 更耕羹赓浭鹒 192 "庚 geng1 age; seventh in order; hepta
贵庚 gui4geng1 your age (honorific)
仓庚 cang1geng1 black-naped oriole (oriolus chinensis)
年庚 nian2geng1 date and time of a person's birth; age
庚午 geng1wu3 seventh year g7 of the 60 year cycle, e.g. 1990 or 2050" 
岚 lan2 "山 shan1, 凵 kan3, 风 feng1"  兰拦栏婪蓝澜篮阑谰褴斓镧𬒗襕 193 "岚 lan2 mist; name of a mountain
流岚 liu2lan2 mountain mist" 
荔 li4 "艹 cao3, 十 shi2, 劦 lie4, 力 li4"  力历厉立吏丽励利沥例隶俐莉栗砾 194 "荔 li4 litchi
荔枝 li4zhi1 litchi or lychee fruit (litchi chinensis sonn.)" 
刳 ku1 "夸 kua1, 大 da4, 人 ren2, 亏 kui1, 刂 dao1"  枯哭窟骷矻圐 195 "刳 ku1 to cut open; rip up; scoop out" 
赳 jiu1 "走 zou3, 土 tu3, 十 shi2, 人 ren2"  纠究揪鸠阄啾鬏 196 "赳赳 jiu1jiu1 valiantly; gallantly" 
樵 qiao2 "木 mu4, 十 shi2, 焦 jiao1, 隹 zhui1, 亠 tou2, 土 tu3, 灬 huo3"  乔侨桥憔瞧荞谯鞒硚 197 "樵 qiao2 firewood; gather wood
樵夫 qiao2fu1 woodman; woodcutter
樵子 qiao2zi3 woodcutter" 
媾 gou4 "女 nü3, 冓 gou4, 冉 ran3, 土 tu3, 十 shi2"  构购垢够诟彀觏姤遘雊 198 "媾 gou4 to marry; to copulate
交媾 jiao1gou4 to have sex; to copulate
媾和 gou4he2 to make peace; to copulate
媾合 gou4he2 to copulate
性媾 xing4gou4 sexual intercourse" 
湄 mei2 "氵 shui3, ㇀ ti2, 眉 mei2, 目 mu4, 囗 wei2"  没玫枚眉梅媒煤霉莓郿嵋楣酶鹛糜 199 "湄 mei2 brink; edge" 
氚 chuan1 "气 qi4, 川 chuan1"  川穿 200 "氚 chuan1 tritium 3h; radioactive isotope of hydrogen having 2 neutrons in its nucleus, so atomic weight 3" rare
柰 nai4 "木 mu4, 十 shi2, 示 shi4, 二 er4, 小 xiao3, 八 ba1"  奈耐萘鼐佴 201 "柰 nai4 crab-apple; how can one help
柰子 nai4zi5 chinese pear-leaf crabapple (malus asiatica)" 
鏖 ao2 "鹿 lu4, 广 guang3, 厂 chang3, 比 bi3, 匕 bi3, 金 jin1, 䒑 cao3"  熬敖遨嗷璈獒聱螯翱鳌嶅廒 202 "鏖 ao2 violent fighting
鏖战 ao2zhan4 bitter fighting; a violent battle" 
俨 yan3 "严 yan2, 䒑 cao3, 厂 chang3"  衍掩眼演奄兖郾偃琰罨魇鼹沇䶮弇 203 "俨 yan3 majestic; dignified
俨然 yan3ran2 just like; solemn; dignified; neatly laid out
俨如 yan3ru2 (literary) to be exactly like; to be exactly as if" 
嘬 chuai4 "口 kou3, 最 zui4, 取 qu3, 耳 er3, 又 you4"  踹 204 "嘬 chuai4 (literary) to gnaw; to eat ravenously" unique
韭 jiu3 "非 fei1, 三 san1, 二 er4" "齑 ji1, 韱 xian1, 瀣 xie4" 九久玖灸酒氿 205 "韭 jiu3 leek
韭菜 jiu3cai4 garlic chives (allium tuberosum), aka chinese chives" 
榕 rong2 "木 mu4, 十 shi2, 容 rong2, 宀 mian2, 冖 mi4, 谷 gu3, 八 ba1, 人 ren2, 口 kou3"  戎茸荣绒容蓉溶熔融狨嵘蝾瑢镕 206 "榕 rong2 chinese banyan (ficus microcarpa)
榕树 rong2shu4 banyan" 
镉 ge2 "钅 jin1, 二 er4, 鬲 ge2, 䒑 cao3"  革阁格葛蛤隔鬲嗝膈骼塥滆 207 "镉 ge2 cadmium (chemistry)" 
旯 la2 "日 ri4, 囗 wei2, 九 jiu3"  砬 208 "旮旯 ga1la2 corner; nook; recess; out-of-the-way place" rare
纾 shu1 "纟 si1, ㇀ ti2, 予 yu3, 龴 jue2"  书抒枢叔殊梳淑舒疏输蔬姝倏菽摅 209 "纾 shu1 abundant; ample; at ease; relaxed; to free from; to relieve
纾困 shu1kun4 to provide financial relief; to bail out (financially); financial relief; bailout
纾压 shu1ya1 to alleviate stress
纾缓 shu1huan3 to relax; relaxed
纾解 shu1jie3 to relieve; to ease (pressure); to alleviate; to remove; to get rid of" 
痤 cuo2 "疒 ne4, ㇀ ti2, 广 guang3, 厂 chang3, 坐 zuo4, 土 tu3, 十 shi2, 从 cong2, 人 ren2"  嵯矬鹾 210 "痤 cuo2 acne
痤疮 cuo2chuang1 acne" 
晖 hui1 "日 ri4, 囗 wei2, 军 jun1, 冖 mi4, 车 che1, 十 shi2"  灰挥恢辉徽诙咴翚麾隳㧑袆 211 "晖 hui1 sunshine; to shine upon
余晖 yu2hui1 twilight; afterglow
春晖 chun1hui1 lit. spring sunshine; fig. parental (often maternal) love" 
炔 que1 "火 huo3, 人 ren2, 夬 guai4, 大 da4"  缺阙 212 "炔 que1 alkyne
乙炔 yi3que1 acetylene; ethyne c2h2
炔烃 que1ting1 (chemistry) alkyne" rare
铮 zheng1 "钅 jin1, 二 er4, 争 zheng1, ⺈ yi4"  争征狰睁筝蒸峥钲烝 213 "铮 zheng1 clang of metals; small gong" 
迺 nai3 "辶 chuo4, 西 xi1"  乃奶艿氖 214  
蛐 qu1 "虫 chong2, 中 zhong1, 口 kou3, ㇀ ti2, 曲 qu1, 曰 yue1, 囗 wei2"  区岖驱屈躯趋祛蛆黢诎坥㭕𪨰胠袪 215 "蛐 qu1 cricket
蛐蟮 qu1shan5 earthworm (coll.)" 
