再 zai4 "tan3 luo4 ba2 zai4 den4" ⿱一冉 "再 zai4 again; once more; re-; second; another; then (after sth, and not until then)
不再 bu4zai4 no more; no longer
再次 zai4ci4 one more time; again; one more; once again
再也 zai4ye3 (not) any more
再说 zai4shuo1 to say again; to put off a discussion until later; moreover; what's more; besides" 77
吧 "ba1, ba5" "ba1 mie1 zuan1 ruo4 ri4" ⿰口巴 "吧 ba5 (modal particle indicating suggestion or surmise); ...right?; ...ok?; ...i presume.
酒吧 jiu3ba1 bar; pub; saloon
吧嗒 ba1da5 to smack one's lips; to pull (on a pipe)
吧唧 ba1ji5 to smack one's lips" 78
天 tian1 "song4 zhao4 tian1 luo4 rong3" ⿱一大 "天 tian1 day; sky; heaven
今天 jin1tian1 today; at the present; now
每天 mei3tian1 every day; everyday
昨天 zuo2tian1 yesterday
那天 na4tian1 that day; the other day" 79
以 yi3 "zuo4 zeng4 ku1 xie4 yi3" "⿲𠄌丶人 or ⿲⿱丨㇀丶人" "以 yi3 to use; by means of; according to; in order to; because of; at (a certain date or place)
可以 ke3yi3 can; may; possible; able to; not bad; pretty good
所以 suo3yi3 therefore; as a result; so; the reason why
以后 yi3hou4 after; later; afterwards; following; later on; in the future
以及 yi3ji2 as well as; too; and" 80
走 zou3 "xing4 zou3 zao4 pin1 zhen3" ⿱土龰 "走 zou3 to walk; to go; to run; to move (of vehicle); to visit; to leave; to go away; to die (euph.); from; through; to change (shape, form, meaning)
走进 zou3jin4 to enter
走向 zou3xiang4 direction; strike (i.e. angle of inclination in geology); inclination; trend; to move towards; to head for
走过 zou3guo4 to walk past; to pass by
走去 zou3qu4 to walk over (to)" 81
更 "geng1, geng4" "teng2 jiao2 sun3 geng1 tun2" ⿱一⿻日乂 "更 geng4 more; even more; further; still; still more
更加 geng4jia1 more (than sth else); even more
更是 geng4shi4 even more (so)
更新 geng1xin1 to replace the old with new; to renew; to renovate; to upgrade; to update; to regenerate
更为 geng4wei2 even more" 82
呢 "ne, ni2" "kua1 xue2 sha3 man4 ne" ⿰口尼 "呢 ne5 (at the end of a declarative sentence) particle indicating continuation of a state or action; particle indicating strong affirmation
着呢 zhe5ne5 comes at the end of the sentence to indicate a strong degree; quite; rather
呢喃 ni2nan2 whispering; murmuring
花呢 hua1ni2 tweed; checkered cloth" 83
吗 "ma2, ma3, ma5" "liu1 ma2 liao3 xiao3 kai3" ⿰口马  84
只 "zhi1, zhi3" "zhi1 ji2 miao3 gu3 gui4" ⿱口八 "只 zhi3 only; merely; just; but
只是 zhi3shi4 merely; only; just; nothing but; simply; but; however
只有 zhi3you3 only have ...; there is only ...
只要 zhi3yao4 if only; so long as
只能 zhi3neng2 can only; obliged to do sth; to have no other choice" 85
问 wen4 "wen4 tou1 ran2 guan3 neng2" ⿵门口 "问 wen4 to ask; to inquire
问题 wen4ti2 question; problem; issue; topic
访问 fang3wen4 to visit; to call on; to interview
请问 qing3wen4 excuse me, may i ask...?
问道 wen4dao4 to ask the way; to ask" 86
它 ta1 "chu4 ta1 shuai1 kun1 tian4" ⿱宀匕 "它 ta1 it
它们 ta1men5 they (for inanimate objects)
其它 qi2ta1 other; the others; else; other than it; in addition to the thing mentioned above
吉它 ji2ta1 a guitar" 87
如 ru2 "niu1 ru2 tu1 tou4 leng3" ⿰女口 "如 ru2 as; as if; such as
如果 ru2guo3 if; in case; in the event that
如何 ru2he2 how; what way; what
如此 ru2ci3 like this; so; such
比如 bi3ru2 for example; for instance; such as" 88
家 "jia1, jia5" "xiu1 jia1 pie3 gou1 chan2" ⿱宀豕 "家 jia1 home; family; (polite) my (sister, uncle etc); classifier for families or businesses; refers to the philosophical schools of pre-han china; noun suffix for a specialist in some activity, such as a musician or revolutionary, corresponding to english -ist, -er, -ary or -ian
大家 da4jia1 everyone; influential family; great expert
国家 guo2jia1 country; nation; state
家里 jia1li3 home
回家 hui2jia1 to return home" 89
啊 "a1, a2, a3, a4, a5" "ke3 tai2 tan3 a1 fan1" ⿰口阿 "啊 a5 modal particle ending sentence, showing affirmation, approval, or consent
啊呀 a1ya1 interjection of surprise" 90
工 gong1 "nan3 leng3 gong1 qin2 sha4" "⿱一丄 or ⿱丅一" "工 gong1 work; worker; skill; profession; trade; craft; labor
工作 gong1zuo4 to work; (of a machine) to operate; job; work; task
工程 gong1cheng2 engineering; an engineering project; project; undertaking
工资 gong1zi1 wages; pay
工具 gong1ju4 tool; instrument; utensil; means (to achieve a goal etc)" 91
才 cai2 "cai2 ao3 en1 chan3 ken4" "⿹𬺰丿(GHTV) or ⿻𬺰丿(JK)" "才 cai2 ability; talent; sb of a certain type; a capable individual; then and only then; just now; (before an expression of quantity) only; (before an expression of quantity) only
才能 cai2neng2 talent; ability; capacity
刚才 gang1cai2 just now; a moment ago
人才 ren2cai2 talent; talented person; looks; attractive looks
天才 tian1cai2 talent; gift; genius; talented; gifted" 92
却 que4 "que4 feng2 cui3 kua1 yi3" ⿰去卩 "却 que4 but; yet; however; while; to go back; to decline; to retreat; nevertheless; even though
却是 que4shi4 nevertheless; actually; the fact is ...
忘却 wang4que4 to forget
冷却 leng3que4 to cool off; cooling
了却 liao3que4 to resolve; to settle" 93
向 xiang4 "lia3 mou2 xiang4 shuai1 wu4" "⿱丿冋 or ⿵𰃦口" "向 xiang4 towards; to face; to turn towards; direction; to support; to side with; shortly before; formerly; always; all along; (suffix) suitable for ...; oriented to ...; to tend toward; to guide; direction; orientation; to face; to turn toward; to; towards; shortly before; formerly
走向 zou3xiang4 direction; strike (i.e. angle of inclination in geology); inclination; trend; to move towards; to head for
向前 xiang4qian2 forward; onward
一向 yi1xiang4 always (previously); a period of time in the recent past
转向 zhuan3xiang4 to change direction; fig. to change one's stance" 94
所 suo3 "xiao2 shen4 gong1 hao4 suo3" "⿰戶斤 (GTK) or ⿰戸斤(J)" "所 suo3 actually; place; classifier for houses, small buildings, institutions etc; that which; particle introducing a relative clause or passive
所以 suo3yi3 therefore; as a result; so; the reason why
所有 suo3you3 all; to have; to possess; to own
所谓 suo3wei4 so-called; what is called
有所 you3suo3 somewhat; to some extent" 95
新 xin1 "xin1 cha2 nao3 zhen4 zuan4" ⿰亲斤 "新 xin1 new; newly; meso- (chemistry)
新闻 xin1wen2 news
重新 chong2xin1 again; once more; re-
最新 zui4xin1 latest; newest
更新 geng1xin1 to replace the old with new; to renew; to renovate; to upgrade; to update; to regenerate" 96
吃 chi1 "a1 chi1 bi3 guai4 kua3" ⿰口乞 "吃 chi1 to eat; to consume; to eat at (a cafeteria etc); to eradicate; to destroy; to absorb; to suffer
吃饭 chi1fan4 to have a meal; to eat; to make a living
好吃 hao3chi1 tasty; delicious
吃完 chi1wan2 to finish eating
吃惊 chi1jing1 to be startled; to be shocked; to be amazed" 97
们 "men2, men5" "ruan3 rang4 fan2 lang2 men2" ⿰亻门 "们 men5 plural marker for pronouns, and nouns referring to individuals
我们 wo3men5 we; us; ourselves; our
他们 ta1men5 they
你们 ni3men5 you (plural)
人们 ren2men5 people" 98
开 kai1 "shun4 qia2 men1 yong4 kai1" ⿱一廾 "开 kai1 to open; to start; to turn on; to boil; to write out (a prescription, check, invoice etc); to operate (a vehicle); carat (gold)
开始 kai1shi3 to begin; beginning; to start; initial
离开 li2kai1 to depart; to leave
打开 da3kai1 to open; to show (a ticket); to turn on; to switch on
开心 kai1xin1 to feel happy; to rejoice; to have a great time; to make fun of sb" 99
元 yuan2 "zhuo2 jia4 lan2 yuan2 sou1" "⿱一兀 or ⿱二儿" "元 yuan2 currency unit (esp. chinese yuan); first; original; primary; fundamental; constituent; part; era (of a reign); meta- (prefix); (math.) argument; variable
美元 mei3yuan2 american dollar; us dollar
欧元 ou1yuan2 euro (currency)
纪元 ji4yuan2 calendar era; epoch
公元 gong1yuan2 ce (common era); christian era; ad (anno domini)" 100
出 chu1 "zu3 chu1 rong2 sha1 ai2" "⿱屮凵 or ⿻凵山" "出 chu1 to go out; to come out; to occur; to produce; to go beyond; to rise; to put forth; to happen; (used after a verb to indicate an outward direction or a positive result); classifier for dramas, plays, operas etc
出现 chu1xian4 to appear; to arise; to emerge; to show up
提出 ti2chu1 to raise (an issue); to propose; to put forward; to suggest; to post (on a website); to withdraw (cash)
出版 chu1ban3 to publish
发出 fa1chu1 to issue (an order, decree etc); to send out; to dispatch; to produce (a sound); to let out (a laugh)" 101
话 hua4 "pa2 la2 fang4 hua4 tiao4" ⿰讠舌 "话 hua4 dialect; language; spoken words; speech; talk; words; conversation; what sb said
电话 dian4hua4 telephone; phone call; phone number
说话 shuo1hua4 to speak; to say; to talk; to gossip; to tell stories; talk; word
打电话 da3dian4hua4 to make a telephone call
一句话 yi1ju4hua4 in a word; in short" 102
像 xiang4 "lun3 xiu1 xiang4 ru3 chi4" ⿰亻象 "像 xiang4 to resemble; to be like; to look as if; such as; appearance; image; portrait; image under a mapping (math.)
好像 hao3xiang4 as if; to seem like
想像 xiang3xiang4 to imagine; to envision; imagination
偶像 ou3xiang4 idol
录像 lu4xiang4 to videotape; to videorecord; video recording" 103
真 zhen1 "wei4 yi3 ben4 zhen1 xing2" ⿱十具 "真 zhen1 really; truly; indeed; real; true; genuine
真正 zhen1zheng4 genuine; real; true; really; indeed
认真 ren4zhen1 conscientious; earnest; serious; to take seriously; to take to heart
真实 zhen1shi2 true; real
真相 zhen1xiang4 the truth about sth; the actual facts" 104
事 shi4 "shen3 lu4 shi4 rang2 zu2" ⿻⿱𠮛⺕亅 "事 shi4 matter; thing; item; work; affair
事情 shi4qing5 affair; matter; thing; business
故事 gu4shi5 narrative; story; tale
事件 shi4jian4 event; happening; incident
事业 shi4ye4 undertaking; project; activity; (charitable, political or revolutionary) cause; publicly funded institution, enterprise or foundation; career; occupation" 105
学 xue2 "fan4 xue2 qin2 bo1 chuang2" ⿱𰃮子 "学 xue2 to learn; to study; to imitate; science; -ology
学生 xue2sheng5 student; schoolchild
学校 xue2xiao4 school
学习 xue2xi2 to learn; to study
同学 tong2xue2 to study at the same school; fellow student; classmate" 106
于 yu2 "min2 dai3 shao4 yu2 shou2" "⿱一𬺰 or ⿻二亅 or ⿻丁一" "于 yu2 to go; to take; sentence-final interrogative particle; (of time or place) in; at; on; (indicating any indirect relation) to; toward; with regard to; for; (indicating a source) from; out of
于是 yu2shi4 thereupon; as a result; consequently; thus; hence
由于 you2yu2 due to; as a result of; thanks to; owing to; since; because
对于 dui4yu2 regarding; as far as (sth) is concerned; with regard to
终于 zhong1yu2 at last; in the end; finally; eventually" 107
或 huo4 "wen3 niang4 xia1 biao1 huo4" ⿹戈⿱口㇀ "或 huo4 maybe; perhaps; might; possibly; or
或者 huo4zhe3 or; possibly; maybe; perhaps
或许 huo4xu3 perhaps; maybe
或是 huo4shi4 or; either one or the other
抑或 yi4huo4 or; could it be that...?" 108
跟 gen1 "xuan3 pao1 chuang1 pang1 gen1" ⿰𧾷艮 "跟 gen1 heel; to follow closely; to go with; (of a woman) to marry sb; with; compared with; to; towards; and (joining two nouns)
跟着 gen1zhe5 to follow after; immediately afterwards
跟前 gen1qian5 (of children, parents etc) at one's side; living with one
跟踪 gen1zong1 to follow sb's tracks; to tail; to shadow; tracking
跟随 gen1sui2 to follow" 109
并 "bing1, bing4" "tu3 di2 bing1 kua3 hen2" "⿱丷开 or ⿱䒑廾" "并 bing4 and; furthermore; also; together with; (not) at all; simultaneously; to combine; to join; to merge; to combine; to amalgamate
并不 bing4bu4 not at all; emphatically not
并且 bing4qie3 and; besides; moreover; furthermore; in addition
并非 bing4fei1 really isn't
合并 he2bing4 to merge; to annex" 110
第 di4 "ni2 pi2 guai1 si4 di4" ⿱𥫗𢎨 "第 di4 (literary) grades in which successful candidates in the imperial examinations were placed; (literary) but; however; (literary) only; just
第一 di4yi1 first; number one; primary
第二 di4er4 second; number two; next; secondary
第五 di4wu3 fifth
次第 ci4di4 order; sequence; one after another" 111
当 "dang1, dang4" "zan4 dang1 ma4 gai3 mang2" ⿱⺌𫜹 "当 dang1 ding dong (bell); to be; to act as; manage; withstand; when; during; ought; should; match equally; equal; same; obstruct; just at (a time or place); on the spot; right; just at
当时 dang1shi2 then; at that time; while
当然 dang1ran2 only natural; as it should be; certainly; of course; without doubt
当年 dang1nian2 in those days; then; in those years; during that time
相当 xiang1dang1 equivalent to; appropriate; considerably; to a certain extent; fairly; quite" 112
儿 er2 "guo1 lang2 er2 ci2 bo3" ⿰丿乚 "儿 er2 child; son
儿子 er2zi5 son
儿童 er2tong2 child
幼儿园 you4er2yuan2 kindergarten; nursery school
孩儿 hai2r5 child" 113
前 qian2 "chu4 kan1 qian2 lu3 rao2" ⿱䒑刖 "前 qian2 front; forward; ahead; first; top (followed by a number); future; ago; before; former; formerly
以前 yi3qian2 before; formerly; previous; ago
目前 mu4qian2 at the present time; currently
之前 zhi1qian2 before; prior to; ago; previously; beforehand
面前 mian4qian2 in front of; facing; (in the) presence (of)" 114
觉 "jiao4, jue2" "guo2 gang1 jiao4 peng1 tie4" ⿱𰃮见 "觉 jue2 to feel; to find that; thinking; awake; aware
觉得 jue2de5 to think that ...; to feel that ...; to feel (uncomfortable etc)
感觉 gan3jue2 feeling; impression; sensation; to feel; to perceive
睡觉 shui4jiao4 to go to bed; to sleep
发觉 fa1jue2 to become aware; to detect; to realize; to perceive" 115
怎 zen3 "zen4 huang1 zen3 leng2 zuan1" ⿱乍心 "怎 zen3 how
怎么 zen3me5 how?; what?; why?
怎样 zen3yang4 how; what kind
怎么样 zen3me5yang4 how?; how about?; how was it?; how are things?
怎么办 zen3me5ban4 what's to be done" 116
生 sheng1 "sheng1 mi4 pi1 tuo4 su2" ⿻𠂉土 "生 sheng1 to be born; to give birth; life; to grow; raw; uncooked; student
学生 xue2sheng5 student; schoolchild
生活 sheng1huo2 to live; life; livelihood
发生 fa1sheng1 to happen; to occur; to take place; to break out
先生 xian1sheng5 teacher; gentleman; sir; mister (mr.); husband; (dialect) doctor" 117
孩 hai2 "pian1 hai2 ti4 bin1 shou4" ⿰子亥 "孩 hai2 (bound form) child
孩子 hai2zi5 child
女孩 nu:35hai2 girl; lass
小孩 xiao3hai2 child
男孩 nan2hai2 boy" 118
起 qi3 "qing1 xiu3 pou1 cong2 qi3" "⿺走巳(HT) or ⿺走己(GJKV)" "起 qi3 to rise; to raise; to get up; to set out; to start; to appear; to launch; to initiate (action); to draft; to establish; to get (from a depot or counter); verb suffix, to start; starting from (a time, place, price etc); classifier for occurrences or unpredictable events: case, instance; classifier for groups: batch, group
起来 qi3lai5 to stand up; to get up
一起 yi1qi3 in the same place; together; with; altogether (in total)
想起 xiang3qi3 to recall; to think of; to call to mind
引起 yin3qi3 to give rise to; to lead to; to cause; to arouse" 119
